,y,x,osmid,highway,ref,geometry
6953315651,1.398285,103.8962752,6953315651,,,POINT (103.8962752 1.398285)
6953315662,1.3943965,103.8965766,6953315662,,,POINT (103.8965766 1.3943965)
6953315663,1.3939016,103.8963298,6953315663,,,POINT (103.8963298 1.3939016)
6953315665,1.3929043,103.8958629,6953315665,,,POINT (103.8958629 1.3929043)
6953315666,1.3927575,103.8958115,6953315666,,,POINT (103.8958115 1.3927575)
6953315667,1.3927106,103.8959374,6953315667,,,POINT (103.8959374 1.3927106)
5433797975,1.4061493,103.9097226,5433797975,,,POINT (103.9097226 1.4061493)
5433797984,1.405842,103.9100258,5433797984,,,POINT (103.9100258 1.405842)
5433798011,1.4058554,103.9090972,5433798011,,,POINT (103.9090972 1.4058554)
5433798012,1.4058132,103.9090751,5433798012,,,POINT (103.9090751 1.4058132)
4702038545,1.4030466,103.8966423,4702038545,,,POINT (103.8966423 1.4030466)
4702038548,1.403343,103.8964105,4702038548,,,POINT (103.8964105 1.403343)
4702038549,1.4034183,103.8964235,4702038549,,,POINT (103.8964235 1.4034183)
4702038552,1.4036165,103.8967475,4702038552,,,POINT (103.8967475 1.4036165)
5433798389,1.4058492,103.9100546,5433798389,,,POINT (103.9100546 1.4058492)
5433798391,1.4059535,103.9101544,5433798391,,,POINT (103.9101544 1.4059535)
5433798392,1.4059469,103.9101578,5433798392,,,POINT (103.9101578 1.4059469)
5433798393,1.4060544,103.9101025,5433798393,,,POINT (103.9101025 1.4060544)
5433798394,1.406054,103.9101249,5433798394,,,POINT (103.9101249 1.406054)
5433798397,1.4060171,103.9101497,5433798397,,,POINT (103.9101497 1.4060171)
5433798403,1.406008,103.9102931,5433798403,,,POINT (103.9102931 1.406008)
5433798404,1.406018,103.9102933,5433798404,,,POINT (103.9102933 1.406018)
5433798398,1.4060169,103.9101634,5433798398,,,POINT (103.9101634 1.4060169)
5433798399,1.4059923,103.9101629,5433798399,,,POINT (103.9101629 1.4059923)
5433798400,1.4059914,103.9102092,5433798400,,,POINT (103.9102092 1.4059914)
5433798401,1.4059645,103.9102222,5433798401,,,POINT (103.9102222 1.4059645)
5433798402,1.4059919,103.9102227,5433798402,,,POINT (103.9102227 1.4059919)
5433798405,1.4060177,103.9103086,5433798405,,,POINT (103.9103086 1.4060177)
5433798406,1.4060382,103.910309,5433798406,,,POINT (103.910309 1.4060382)
5433798407,1.4060377,103.9103333,5433798407,,,POINT (103.9103333 1.4060377)
5433798408,1.4060743,103.9103339,5433798408,,,POINT (103.9103339 1.4060743)
5433798412,1.4059914,103.9103758,5433798412,,,POINT (103.9103758 1.4059914)
5433798419,1.4060687,103.9103882,5433798419,,,POINT (103.9103882 1.4060687)
4853608215,1.4042349,103.8912955,4853608215,traffic_signals,,POINT (103.8912955 1.4042349)
4853608216,1.4026408,103.8911379,4853608216,traffic_signals,,POINT (103.8911379 1.4026408)
4853608217,1.4040972,103.8915044,4853608217,,,POINT (103.8915044 1.4040972)
5433798420,1.4060079,103.9106021,5433798420,,,POINT (103.9106021 1.4060079)
4853608219,1.4039676,103.8912847,4853608219,,,POINT (103.8912847 1.4039676)
5449461562,1.3976401,103.8901595,5449461562,,,POINT (103.8901595 1.3976401)
5449461563,1.3976473,103.8900958,5449461563,,,POINT (103.8900958 1.3976473)
5449461564,1.3981902,103.8902264,5449461564,,,POINT (103.8902264 1.3981902)
5449461565,1.3981991,103.8901673,5449461565,,,POINT (103.8901673 1.3981991)
6862024582,1.3953776,103.8916377,6862024582,,,POINT (103.8916377 1.3953776)
6851080176,1.3928232,103.9013674,6851080176,,,POINT (103.9013674 1.3928232)
5433798695,1.4054008,103.9096821,5433798695,,,POINT (103.9096821 1.4054008)
5433798696,1.4054054,103.9096901,5433798696,,,POINT (103.9096901 1.4054054)
5433798697,1.4053856,103.9097016,5433798697,,,POINT (103.9097016 1.4053856)
5433798708,1.4053135,103.9097348,5433798708,,,POINT (103.9097348 1.4053135)
5433798709,1.4053045,103.9097706,5433798709,,,POINT (103.9097706 1.4053045)
3593810028,1.39258,103.9148429,3593810028,,,POINT (103.9148429 1.39258)
3593810031,1.3920941,103.9149076,3593810031,,,POINT (103.9149076 1.3920941)
3593810032,1.3919941,103.914858,3593810032,,,POINT (103.914858 1.3919941)
3593810035,1.3919642,103.9144359,3593810035,,,POINT (103.9144359 1.3919642)
5178339681,1.389846,103.9065817,5178339681,,,POINT (103.9065817 1.389846)
5178339683,1.3897874,103.9066098,5178339683,,,POINT (103.9066098 1.3897874)
5178339686,1.3897098,103.9065567,5178339686,,,POINT (103.9065567 1.3897098)
6696443288,1.4171688,103.9153791,6696443288,,,POINT (103.9153791 1.4171688)
5433798921,1.4057699,103.9088645,5433798921,,,POINT (103.9088645 1.4057699)
5433798922,1.405756,103.9088377,5433798922,,,POINT (103.9088377 1.405756)
5433798923,1.4057217,103.9088556,5433798923,,,POINT (103.9088556 1.4057217)
5433798924,1.4057299,103.9088714,5433798924,,,POINT (103.9088714 1.4057299)
5433798925,1.4057053,103.9088843,5433798925,,,POINT (103.9088843 1.4057053)
5433798926,1.4057172,103.9089072,5433798926,,,POINT (103.9089072 1.4057172)
5433798927,1.405703,103.9089146,5433798927,,,POINT (103.9089146 1.405703)
5433798932,1.4057738,103.9090774,5433798932,,,POINT (103.9090774 1.4057738)
5433798933,1.4057594,103.9091081,5433798933,,,POINT (103.9091081 1.4057594)
5433798934,1.40578,103.9091177,5433798934,,,POINT (103.9091177 1.40578)
5433798935,1.4057644,103.909151,5433798935,,,POINT (103.909151 1.4057644)
5433798936,1.4057315,103.9091357,5433798936,,,POINT (103.9091357 1.4057315)
5433798937,1.4057251,103.9091495,5433798937,,,POINT (103.9091495 1.4057251)
5433798938,1.4055724,103.909078,5433798938,,,POINT (103.909078 1.4055724)
5433798939,1.405577,103.909068,5433798939,,,POINT (103.909068 1.405577)
5433798940,1.4055531,103.9090568,5433798940,,,POINT (103.9090568 1.4055531)
5433798949,1.4059678,103.9089755,5433798949,,,POINT (103.9089755 1.4059678)
5433798950,1.4059794,103.9089972,5433798950,,,POINT (103.9089972 1.4059794)
5433798951,1.405962,103.9090065,5433798951,,,POINT (103.9090065 1.405962)
5433798952,1.4059803,103.9090407,5433798952,,,POINT (103.9090407 1.4059803)
5433798953,1.4059484,103.9090579,5433798953,,,POINT (103.9090579 1.4059484)
5433798954,1.4059414,103.9090448,5433798954,,,POINT (103.9090448 1.4059414)
5433798955,1.4059182,103.9090573,5433798955,,,POINT (103.9090573 1.4059182)
5433798960,1.4060035,103.9091655,5433798960,,,POINT (103.9091655 1.4060035)
5433798961,1.406041,103.9091454,5433798961,,,POINT (103.9091454 1.406041)
5433798962,1.4060566,103.9091745,5433798962,,,POINT (103.9091745 1.4060566)
5433798963,1.4060714,103.9091665,5433798963,,,POINT (103.9091665 1.4060714)
5433798964,1.4060807,103.9091838,5433798964,,,POINT (103.9091838 1.4060807)
5433798965,1.4061258,103.9091596,5433798965,,,POINT (103.9091596 1.4061258)
5433798966,1.4060139,103.9089509,5433798966,,,POINT (103.9089509 1.4060139)
5433798967,1.4059918,103.9092563,5433798967,,,POINT (103.9092563 1.4059918)
5433798974,1.4058438,103.9090894,5433798974,,,POINT (103.9090894 1.4058438)
5433798975,1.4058359,103.9091064,5433798975,,,POINT (103.9091064 1.4058359)
5433798978,1.4058385,103.9091207,5433798978,,,POINT (103.9091207 1.4058385)
5433798979,1.4058257,103.9091419,5433798979,,,POINT (103.9091419 1.4058257)
5433798980,1.405804,103.9091288,5433798980,,,POINT (103.9091288 1.405804)
5433798981,1.4057832,103.9091634,5433798981,,,POINT (103.9091634 1.4057832)
5433798982,1.4058096,103.9091793,5433798982,,,POINT (103.9091793 1.4058096)
5433798983,1.405801,103.9091937,5433798983,,,POINT (103.9091937 1.405801)
5433798984,1.405949,103.9092827,5433798984,,,POINT (103.9092827 1.405949)
5433798985,1.4059508,103.9092797,5433798985,,,POINT (103.9092797 1.4059508)
5433798986,1.4059706,103.9092916,5433798986,,,POINT (103.9092916 1.4059706)
5433798987,1.4063179,103.9095237,5433798987,,,POINT (103.9095237 1.4063179)
5433798988,1.4063305,103.9098014,5433798988,,,POINT (103.9098014 1.4063305)
5433798989,1.4062893,103.909788,5433798989,,,POINT (103.909788 1.4062893)
5433798990,1.4062975,103.9097628,5433798990,,,POINT (103.9097628 1.4062975)
5433798992,1.4062839,103.9097328,5433798992,,,POINT (103.9097328 1.4062839)
5433798991,1.4062764,103.909756,5433798991,,,POINT (103.909756 1.4062764)
5433798996,1.4062499,103.9097011,5433798996,,,POINT (103.9097011 1.4062499)
5433798997,1.406216,103.90969,5433798997,,,POINT (103.90969 1.406216)
5433798998,1.4062051,103.9097235,5433798998,,,POINT (103.9097235 1.4062051)
5433798999,1.4061879,103.909718,5433798999,,,POINT (103.909718 1.4061879)
5433799001,1.4061346,103.9097178,5433799001,,,POINT (103.9097178 1.4061346)
5433799002,1.4062071,103.9094948,5433799002,,,POINT (103.9094948 1.4062071)
5433799003,1.4062532,103.9095098,5433799003,,,POINT (103.9095098 1.4062532)
5433799004,1.4062452,103.9095343,5433799004,,,POINT (103.9095343 1.4062452)
5178339678,1.3897612,103.9067373,5178339678,,,POINT (103.9067373 1.3897612)
5433799009,1.4062814,103.9096333,5433799009,,,POINT (103.9096333 1.4062814)
5433799005,1.4062683,103.9095418,5433799005,,,POINT (103.9095418 1.4062683)
5433799006,1.4062631,103.9095577,5433799006,,,POINT (103.9095577 1.4062631)
5433799016,1.4063926,103.9095815,5433799016,,,POINT (103.9095815 1.4063926)
5433799017,1.4064012,103.9095843,5433799017,,,POINT (103.9095843 1.4064012)
5433799018,1.4064301,103.9093865,5433799018,,,POINT (103.9093865 1.4064301)
5433799019,1.4064162,103.909387,5433799019,,,POINT (103.909387 1.4064162)
5433799011,1.4063304,103.9095762,5433799011,,,POINT (103.9095762 1.4063304)
5433799012,1.4063358,103.9095597,5433799012,,,POINT (103.9095597 1.4063358)
5433799013,1.4063552,103.909566,5433799013,,,POINT (103.909566 1.4063552)
5433799014,1.4063623,103.9095441,5433799014,,,POINT (103.9095441 1.4063623)
5433799015,1.4064007,103.9095566,5433799015,,,POINT (103.9095566 1.4064007)
5433799020,1.4064206,103.9095042,5433799020,,,POINT (103.9095042 1.4064206)
5433799121,1.4064075,103.9095047,5433799121,,,POINT (103.9095047 1.4064075)
5433799122,1.4064084,103.9095273,5433799122,,,POINT (103.9095273 1.4064084)
5433799123,1.4063745,103.9095286,5433799123,,,POINT (103.9095286 1.4063745)
5433799124,1.4063737,103.9095057,5433799124,,,POINT (103.9095057 1.4063737)
5433799125,1.4063417,103.9095069,5433799125,,,POINT (103.9095069 1.4063417)
5433799126,1.4063409,103.9094873,5433799126,,,POINT (103.9094873 1.4063409)
5433799127,1.4063292,103.9094877,5433799127,,,POINT (103.9094877 1.4063292)
5433799128,1.4063309,103.9095279,5433799128,,,POINT (103.9095279 1.4063309)
5433799129,1.4063138,103.909416,5433799129,,,POINT (103.909416 1.4063138)
5433799130,1.4063168,103.9093981,5433799130,,,POINT (103.9093981 1.4063168)
5433799131,1.4063148,103.9093465,5433799131,,,POINT (103.9093465 1.4063148)
5433799132,1.4063575,103.9093449,5433799132,,,POINT (103.9093449 1.4063575)
5433799133,1.4063565,103.9093164,5433799133,,,POINT (103.9093164 1.4063565)
5433799134,1.4063745,103.9093157,5433799134,,,POINT (103.9093157 1.4063745)
5433799135,1.4063739,103.9092986,5433799135,,,POINT (103.9092986 1.4063739)
2391355004,1.4242374,103.8897216,2391355004,,,POINT (103.8897216 1.4242374)
5433799136,1.4064267,103.9092966,5433799136,,,POINT (103.9092966 1.4064267)
5433799137,1.4062831,103.9093462,5433799137,,,POINT (103.9093462 1.4062831)
5433799138,1.4062735,103.9093515,5433799138,,,POINT (103.9093515 1.4062735)
5433799139,1.4062876,103.9094169,5433799139,,,POINT (103.9094169 1.4062876)
5433799140,1.4062819,103.9094057,5433799140,,,POINT (103.9094057 1.4062819)
5433799141,1.4061904,103.9094557,5433799141,,,POINT (103.9094557 1.4061904)
5433799142,1.4061786,103.9094341,5433799142,,,POINT (103.9094341 1.4061786)
5433799143,1.4061623,103.909443,5433799143,,,POINT (103.909443 1.4061623)
5433799144,1.4061512,103.9094227,5433799144,,,POINT (103.9094227 1.4061512)
5433799145,1.4061388,103.9094296,5433799145,,,POINT (103.9094296 1.4061388)
5433799146,1.4060727,103.9093088,5433799146,,,POINT (103.9093088 1.4060727)
5433799147,1.4061142,103.909286,5433799147,,,POINT (103.909286 1.4061142)
5433799148,1.4061267,103.9093088,5433799148,,,POINT (103.9093088 1.4061267)
5433799149,1.4061471,103.9092977,5433799149,,,POINT (103.9092977 1.4061471)
5433799150,1.4061574,103.9093166,5433799150,,,POINT (103.9093166 1.4061574)
5433799151,1.4061766,103.909306,5433799151,,,POINT (103.909306 1.4061766)
5433799152,1.4061666,103.9092876,5433799152,,,POINT (103.9092876 1.4061666)
5433799153,1.4061889,103.9092754,5433799153,,,POINT (103.9092754 1.4061889)
5433799154,1.406174,103.9092482,5433799154,,,POINT (103.9092482 1.406174)
5433799155,1.4062167,103.9092248,5433799155,,,POINT (103.9092248 1.4062167)
5433799161,1.4059903,103.9103137,5433799161,,,POINT (103.9103137 1.4059903)
5433799162,1.4059732,103.9102089,5433799162,,,POINT (103.9102089 1.4059732)
6470445908,1.3876471,103.9084683,6470445908,,,POINT (103.9084683 1.3876471)
5433799169,1.405344,103.9093153,5433799169,,,POINT (103.9093153 1.405344)
5433799170,1.4053497,103.909317,5433799170,,,POINT (103.909317 1.4053497)
5433799171,1.4053251,103.9093984,5433799171,,,POINT (103.9093984 1.4053251)
5433799172,1.4052785,103.9093843,5433799172,,,POINT (103.9093843 1.4052785)
5433799173,1.4052877,103.9093539,5433799173,,,POINT (103.9093539 1.4052877)
5433799174,1.4052687,103.9093481,5433799174,,,POINT (103.9093481 1.4052687)
5433799215,1.4053239,103.9091404,5433799215,,,POINT (103.9091404 1.4053239)
5433799216,1.4053484,103.9091478,5433799216,,,POINT (103.9091478 1.4053484)
5433799217,1.4053566,103.9091207,5433799217,,,POINT (103.9091207 1.4053566)
4004983342,1.4035004,103.8999124,4004983342,,,POINT (103.8999124 1.4035004)
4004983344,1.4038385,103.9001711,4004983344,,,POINT (103.9001711 1.4038385)
4004983346,1.4038948,103.9000746,4004983346,,,POINT (103.9000746 1.4038948)
5433799218,1.4053989,103.9091335,5433799218,,,POINT (103.9091335 1.4053989)
6771061325,1.3924984,103.8938305,6771061325,,,POINT (103.8938305 1.3924984)
3063316394,1.3921296,103.8962216,3063316394,,,POINT (103.8962216 1.3921296)
6647198345,1.3947236,103.9148095,6647198345,,,POINT (103.9148095 1.3947236)
370750093,1.3951242,103.8981927,370750093,,,POINT (103.8981927 1.3951242)
2112303783,1.3914621,103.8963687,2112303783,,,POINT (103.8963687 1.3914621)
2112303785,1.3918018,103.8964955,2112303785,,,POINT (103.8964955 1.3918018)
369177323,1.3976914,103.9024351,369177323,,,POINT (103.9024351 1.3976914)
5433799426,1.4052508,103.9094726,5433799426,,,POINT (103.9094726 1.4052508)
5433799427,1.4053125,103.9094368,5433799427,,,POINT (103.9094368 1.4053125)
5433799428,1.4053728,103.9095409,5433799428,,,POINT (103.9095409 1.4053728)
5433799429,1.405334,103.9095634,5433799429,,,POINT (103.9095634 1.405334)
5433799430,1.4053438,103.9095803,5433799430,,,POINT (103.9095803 1.4053438)
5433799431,1.4053817,103.9095583,5433799431,,,POINT (103.9095583 1.4053817)
5433799432,1.4054402,103.9096593,5433799432,,,POINT (103.9096593 1.4054402)
5433799637,1.4055959,103.9099721,5433799637,,,POINT (103.9099721 1.4055959)
5433799638,1.405573,103.9099548,5433799638,,,POINT (103.9099548 1.405573)
5433799639,1.4055637,103.9099672,5433799639,,,POINT (103.9099672 1.4055637)
5433799640,1.4053869,103.909834,5433799640,,,POINT (103.909834 1.4053869)
5433799641,1.4054123,103.9098002,5433799641,,,POINT (103.9098002 1.4054123)
5433799642,1.4054349,103.9098173,5433799642,,,POINT (103.9098173 1.4054349)
5433799643,1.4054505,103.9097965,5433799643,,,POINT (103.9097965 1.4054505)
5433799659,1.4055869,103.9096766,5433799659,,,POINT (103.9096766 1.4055869)
5433799660,1.4056295,103.9096524,5433799660,,,POINT (103.9096524 1.4056295)
5433799661,1.4057434,103.9098534,5433799661,,,POINT (103.9098534 1.4057434)
5433799662,1.4057062,103.9098745,5433799662,,,POINT (103.9098745 1.4057062)
5433799663,1.4056954,103.9098556,5433799663,,,POINT (103.9098556 1.4056954)
5433799664,1.4056763,103.9098665,5433799664,,,POINT (103.9098665 1.4056763)
5433799665,1.4056658,103.9098481,5433799665,,,POINT (103.9098481 1.4056658)
5433799666,1.4056543,103.9098546,5433799666,,,POINT (103.9098546 1.4056543)
5433799667,1.4056833,103.9099058,5433799667,,,POINT (103.9099058 1.4056833)
5433799668,1.4057405,103.9098733,5433799668,,,POINT (103.9098733 1.4057405)
5433799669,1.4057519,103.9098934,5433799669,,,POINT (103.9098934 1.4057519)
5433799670,1.4057637,103.9098867,5433799670,,,POINT (103.9098867 1.4057637)
5433799671,1.4058308,103.9100049,5433799671,,,POINT (103.9100049 1.4058308)
5433799672,1.4057932,103.9100262,5433799672,,,POINT (103.9100262 1.4057932)
5433799679,1.4057278,103.9100643,5433799679,,,POINT (103.9100643 1.4057278)
5433799680,1.4056874,103.9100872,5433799680,,,POINT (103.9100872 1.4056874)
5433799681,1.4056198,103.9099678,5433799681,,,POINT (103.9099678 1.4056198)
5433799683,1.4059575,103.9102086,5433799683,,,POINT (103.9102086 1.4059575)
5433799684,1.4058664,103.9102555,5433799684,,,POINT (103.9102555 1.4058664)
5433799685,1.4058551,103.9102336,5433799685,,,POINT (103.9102336 1.4058551)
5433799686,1.4058358,103.9102436,5433799686,,,POINT (103.9102436 1.4058358)
5433799687,1.4058264,103.9102255,5433799687,,,POINT (103.9102255 1.4058264)
5433799688,1.4058118,103.9102331,5433799688,,,POINT (103.9102331 1.4058118)
5433799689,1.4057497,103.9101127,5433799689,,,POINT (103.9101127 1.4057497)
5433799690,1.405783,103.9100955,5433799690,,,POINT (103.9100955 1.405783)
5433799691,1.4057948,103.9101185,5433799691,,,POINT (103.9101185 1.4057948)
5433799692,1.4058208,103.9101051,5433799692,,,POINT (103.9101051 1.4058208)
5433799693,1.4058308,103.9101244,5433799693,,,POINT (103.9101244 1.4058308)
5433799694,1.4058516,103.9101136,5433799694,,,POINT (103.9101136 1.4058516)
369177623,1.4002376,103.89462,369177623,motorway_junction,9,POINT (103.89462 1.4002376)
5433799721,1.4059623,103.9105891,5433799721,,,POINT (103.9105891 1.4059623)
5433799722,1.40597,103.9105622,5433799722,,,POINT (103.9105622 1.40597)
5433799725,1.4059432,103.9105343,5433799725,,,POINT (103.9105343 1.4059432)
5433799723,1.4059495,103.9105564,5433799723,,,POINT (103.9105564 1.4059495)
5433799726,1.405946,103.9105244,5433799726,,,POINT (103.9105244 1.405946)
5433799727,1.4059206,103.9105172,5433799727,,,POINT (103.9105172 1.4059206)
5433799729,1.4059067,103.9104936,5433799729,,,POINT (103.9104936 1.4059067)
5433799728,1.4059258,103.9104991,5433799728,,,POINT (103.9104991 1.4059258)
5433799724,1.4059549,103.9105376,5433799724,,,POINT (103.9105376 1.4059549)
5433799730,1.4059043,103.9105021,5433799730,,,POINT (103.9105021 1.4059043)
5433799731,1.4058854,103.9104967,5433799731,,,POINT (103.9104967 1.4058854)
5433799732,1.4058767,103.9105276,5433799732,,,POINT (103.9105276 1.4058767)
5433799733,1.4058623,103.9105235,5433799733,,,POINT (103.9105235 1.4058623)
5433799734,1.405859,103.9105349,5433799734,,,POINT (103.9105349 1.405859)
5433799735,1.4058113,103.9105213,5433799735,,,POINT (103.9105213 1.4058113)
5433799736,1.4058663,103.9103281,5433799736,,,POINT (103.9103281 1.4058663)
5433799737,1.4058795,103.9103318,5433799737,,,POINT (103.9103318 1.4058795)
5433799738,1.4058868,103.9103062,5433799738,,,POINT (103.9103062 1.4058868)
5433799739,1.4059215,103.9103161,5433799739,,,POINT (103.9103161 1.4059215)
5433799740,1.4059157,103.9103366,5433799740,,,POINT (103.9103366 1.4059157)
5433799741,1.405936,103.9103424,5433799741,,,POINT (103.9103424 1.405936)
5433799742,1.4059298,103.9103644,5433799742,,,POINT (103.9103644 1.4059298)
5433799743,1.4059477,103.9103695,5433799743,,,POINT (103.9103695 1.4059477)
5433799744,1.4059295,103.9104332,5433799744,,,POINT (103.9104332 1.4059295)
5433799745,1.4059523,103.9104397,5433799745,,,POINT (103.9104397 1.4059523)
5433799746,1.4060075,103.91032,5433799746,,,POINT (103.91032 1.4060075)
5433799779,1.4055673,103.9106734,5433799779,,,POINT (103.9106734 1.4055673)
5433799780,1.4056002,103.9106557,5433799780,,,POINT (103.9106557 1.4056002)
5433799781,1.4056147,103.9106828,5433799781,,,POINT (103.9106828 1.4056147)
5433799782,1.4056233,103.9106782,5433799782,,,POINT (103.9106782 1.4056233)
5433799809,1.4046827,103.9102622,5433799809,,,POINT (103.9102622 1.4046827)
5433799810,1.4046714,103.9102571,5433799810,,,POINT (103.9102571 1.4046714)
5433799811,1.4046497,103.9103048,5433799811,,,POINT (103.9103048 1.4046497)
5433799841,1.4053146,103.9104675,5433799841,,,POINT (103.9104675 1.4053146)
5433799842,1.4053519,103.9104449,5433799842,,,POINT (103.9104449 1.4053519)
5433799843,1.4054837,103.9106637,5433799843,,,POINT (103.9106637 1.4054837)
5433799854,1.4048116,103.9101291,5433799854,,,POINT (103.9101291 1.4048116)
5433799855,1.4048271,103.9101202,5433799855,,,POINT (103.9101202 1.4048271)
5433799856,1.4048177,103.9101038,5433799856,,,POINT (103.9101038 1.4048177)
5433799857,1.4048504,103.910085,5433799857,,,POINT (103.910085 1.4048504)
5433799858,1.4048664,103.9101129,5433799858,,,POINT (103.9101129 1.4048664)
5433799859,1.4048763,103.9101072,5433799859,,,POINT (103.9101072 1.4048763)
5433799860,1.4049594,103.9102515,5433799860,,,POINT (103.9102515 1.4049594)
5433799861,1.4049534,103.910255,5433799861,,,POINT (103.910255 1.4049534)
5433799862,1.4049674,103.9102793,5433799862,,,POINT (103.9102793 1.4049674)
5433799863,1.4052308,103.9104016,5433799863,,,POINT (103.9104016 1.4052308)
5433799877,1.4050648,103.9102177,5433799877,,,POINT (103.9102177 1.4050648)
5433799878,1.4051073,103.9101926,5433799878,,,POINT (103.9101926 1.4051073)
5433799922,1.4046394,103.9101875,5433799922,,,POINT (103.9101875 1.4046394)
5433799923,1.4046132,103.9101722,5433799923,,,POINT (103.9101722 1.4046132)
5433799924,1.4046006,103.9101937,5433799924,,,POINT (103.9101937 1.4046006)
5433799925,1.4045754,103.9101789,5433799925,,,POINT (103.9101789 1.4045754)
5433799926,1.4045676,103.9101921,5433799926,,,POINT (103.9101921 1.4045676)
5433799927,1.4045363,103.9101737,5433799927,,,POINT (103.9101737 1.4045363)
5433799928,1.4045512,103.9101482,5433799928,,,POINT (103.9101482 1.4045512)
5433799929,1.4045436,103.9101437,5433799929,,,POINT (103.9101437 1.4045436)
5433799934,1.4049237,103.9098542,5433799934,,,POINT (103.9098542 1.4049237)
5433799935,1.4049325,103.9098579,5433799935,,,POINT (103.9098579 1.4049325)
5433799936,1.4048666,103.9100171,5433799936,,,POINT (103.9100171 1.4048666)
5433799937,1.4048576,103.9100134,5433799937,,,POINT (103.9100134 1.4048576)
5433799938,1.4048459,103.9100417,5433799938,,,POINT (103.9100417 1.4048459)
5433799939,1.4048114,103.9100274,5433799939,,,POINT (103.9100274 1.4048114)
5433799964,1.4049329,103.9098319,5433799964,,,POINT (103.9098319 1.4049329)
368933876,1.4141167,103.9036101,368933876,,,POINT (103.9036101 1.4141167)
3058316735,1.4069547,103.9076996,3058316735,,,POINT (103.9076996 1.4069547)
370495247,1.3925607,103.8903727,370495247,,,POINT (103.8903727 1.3925607)
242955719,1.394902,103.8990209,242955719,traffic_signals,,POINT (103.8990209 1.394902)
5094913492,1.4028917,103.891153,5094913492,,,POINT (103.891153 1.4028917)
5094913493,1.4026597,103.8914234,5094913493,,,POINT (103.8914234 1.4026597)
6531986909,1.3962446,103.9059851,6531986909,,,POINT (103.9059851 1.3962446)
2414753253,1.4046373,103.898235,2414753253,,,POINT (103.898235 1.4046373)
2414753256,1.4048528,103.8987176,2414753256,,,POINT (103.8987176 1.4048528)
2414753282,1.4091932,103.8987109,2414753282,,,POINT (103.8987109 1.4091932)
2414753287,1.4092423,103.8967639,2414753287,,,POINT (103.8967639 1.4092423)
2414753289,1.4077931,103.8957756,2414753289,,,POINT (103.8957756 1.4077931)
2414753291,1.4077017,103.8979585,2414753291,,,POINT (103.8979585 1.4077017)
5433800207,1.401559,103.9144142,5433800207,,,POINT (103.9144142 1.401559)
2414753307,1.4086389,103.900048,2414753307,,,POINT (103.900048 1.4086389)
2414753309,1.4090036,103.8990448,2414753309,,,POINT (103.8990448 1.4090036)
5433800215,1.401577,103.9140959,5433800215,,,POINT (103.9140959 1.401577)
5433800220,1.4018402,103.9139516,5433800220,,,POINT (103.9139516 1.4018402)
3057399346,1.4062362,103.9059499,3057399346,,,POINT (103.9059499 1.4062362)
3057399347,1.4060961,103.9058758,3057399347,,,POINT (103.9058758 1.4060961)
3058316860,1.4071755,103.9079737,3058316860,,,POINT (103.9079737 1.4071755)
5433800365,1.4023079,103.9146288,5433800365,,,POINT (103.9146288 1.4023079)
5433800366,1.4020942,103.9150104,5433800366,,,POINT (103.9150104 1.4020942)
5433800368,1.4022052,103.915072,5433800368,,,POINT (103.915072 1.4022052)
5433800369,1.4021499,103.9150483,5433800369,,,POINT (103.9150483 1.4021499)
5433800370,1.4021587,103.9150278,5433800370,,,POINT (103.9150278 1.4021587)
5433800371,1.402144,103.9150215,5433800371,,,POINT (103.9150215 1.402144)
5433800372,1.4021661,103.9149698,5433800372,,,POINT (103.9149698 1.4021661)
5433800373,1.4021459,103.9149612,5433800373,,,POINT (103.9149612 1.4021459)
5433800374,1.4021201,103.9150215,5433800374,,,POINT (103.9150215 1.4021201)
5433800396,1.4021979,103.914897,5433800396,,,POINT (103.914897 1.4021979)
5433800397,1.4022079,103.9149012,5433800397,,,POINT (103.9149012 1.4022079)
5433800398,1.402217,103.9148799,5433800398,,,POINT (103.9148799 1.402217)
5433800399,1.4022765,103.9149054,5433800399,,,POINT (103.9149054 1.4022765)
5433800400,1.4023061,103.9147172,5433800400,,,POINT (103.9147172 1.4023061)
5433800401,1.4022861,103.9147168,5433800401,,,POINT (103.9147168 1.4022861)
5433800402,1.4022858,103.914732,5433800402,,,POINT (103.914732 1.4022858)
5433800404,1.4023041,103.9148649,5433800404,,,POINT (103.9148649 1.4023041)
5433800405,1.4022523,103.9148638,5433800405,,,POINT (103.9148638 1.4022523)
5433800406,1.4022526,103.9148497,5433800406,,,POINT (103.9148497 1.4022526)
5433800407,1.4022287,103.9148492,5433800407,,,POINT (103.9148492 1.4022287)
5433800408,1.4022293,103.9148227,5433800408,,,POINT (103.9148227 1.4022293)
5433800409,1.4022153,103.9148224,5433800409,,,POINT (103.9148224 1.4022153)
5433800410,1.4022149,103.9148574,5433800410,,,POINT (103.9148574 1.4022149)
4697831197,1.417382,103.9046095,4697831197,,,POINT (103.9046095 1.417382)
4697831198,1.4172897,103.9042735,4697831198,,,POINT (103.9042735 1.4172897)
4697831199,1.4171205,103.9039082,4697831199,,,POINT (103.9039082 1.4171205)
4697831205,1.4127912,103.9009213,4697831205,traffic_signals,,POINT (103.9009213 1.4127912)
1736652601,1.4128778,103.9009553,1736652601,traffic_signals,,POINT (103.9009553 1.4128778)
5256329111,1.3914938,103.902631,5256329111,,,POINT (103.902631 1.3914938)
